550≡Left 4 Dead 2≡2009-11-19≡0≡Valve≡Valve≡0≡70≡1615≡566≡15000000≡10000000≡20000000≡15000000≡7.19≡1≡1≡1≡
570≡Dota 2≡2013-07-09≡0≡Valve≡Valve≡0≡0≡23944≡801≡150000000≡100000000≡200000000≡150000000≡0.0≡1≡1≡1≡
620≡Portal 2≡2011-04-18≡0≡Valve≡Valve≡0≡51≡1102≡520≡15000000≡10000000≡20000000≡15000000≡7.19≡1≡1≡1≡
630≡Alien Swarm≡2010-07-19≡0≡Valve≡Valve≡0≡66≡371≡83≡3500000≡2000000≡5000000≡3500000≡0.0≡1≡0≡0≡
730≡Counter-Strike: Global Offensive≡2012-08-21≡0≡Valve;Hidden Path Entertainment≡Valve≡0≡167≡22494≡6502≡75000000≡50000000≡100000000≡75000000≡0.0≡1≡1≡1≡
1002≡Rag Doll Kung Fu≡2005-10-12≡0≡Mark Healey≡Mark Healey≡0≡0≡0≡0≡35000≡20000≡50000≡35000≡5.99≡1≡0≡0≡
1200≡Red Orchestra: Ostfront 41-45≡2006-03-14≡0≡Tripwire Interactive≡Tripwire Interactive≡0≡44≡232≡258≡750000≡500000≡1000000≡750000≡3.99≡1≡1≡1≡
1250≡Killing Floor≡2009-05-14≡0≡Tripwire Interactive≡Tripwire Interactive≡0≡285≡1328≡306≡3500000≡2000000≡5000000≡3500000≡14.99≡1≡1≡1≡
1300≡SiN Episodes: Emergence≡2006-05-10≡0≡Ritual Entertainment≡Ritual Entertainment≡0≡0≡0≡0≡150000≡100000≡200000≡150000≡7.19≡1≡0≡0≡
1500≡Darwinia≡2005-07-14≡0≡Introversion Software≡Introversion Software≡0≡0≡182≡273≡750000≡500000≡1000000≡750000≡7.19≡1≡1≡1≡
1510≡Uplink≡2006-08-23≡0≡Introversion Software≡Introversion Software≡0≡0≡65≡77≡750000≡500000≡1000000≡750000≡6.99≡1≡1≡1≡
1520≡DEFCON≡2006-09-29≡0≡Introversion Software≡Introversion Software≡0≡22≡80≡119≡750000≡500000≡1000000≡750000≡7.19≡1≡1≡1≡
1530≡Multiwinia≡2008-09-19≡0≡Introversion Software≡Introversion Software≡0≡12≡121≡224≡750000≡500000≡1000000≡750000≡7.19≡1≡1≡0≡
1600≡Dangerous Waters≡2006-02-07≡0≡Sonalysts≡Strategy First≡0≡0≡0≡0≡75000≡50000≡100000≡75000≡22.99≡1≡0≡0≡
1610≡Space Empires IV Deluxe≡2006-02-07≡0≡Malfador Machinations≡Strategy First≡0≡0≡0≡0≡75000≡50000≡100000≡75000≡6.99≡1≡0≡0≡
1630≡Disciples II: Rise of the Elves ≡2006-07-06≡0≡Strategy First≡Strategy First≡0≡0≡0≡0≡150000≡100000≡200000≡150000≡4.99≡1≡0≡0≡
1640≡Disciples II: Gallean's Return≡2006-07-06≡0≡Strategy First≡Strategy First≡0≡0≡9≡12≡150000≡100000≡200000≡150000≡4.99≡1≡0≡0≡
1670≡Iron Warriors: T - 72 Tank Command ≡2006-07-26≡0≡Strategy First≡Strategy First≡0≡0≡0≡0≡35000≡20000≡50000≡35000≡3.99≡1≡0≡0≡
1690≡Space Empires V≡2006-10-16≡0≡Malfador Machinations≡Strategy First≡0≡0≡35≡35≡75000≡50000≡100000≡75000≡10.99≡1≡0≡0≡
1700≡Arx Fatalis≡2007-04-03≡0≡Arkane Studios≡Arkane Studios≡0≡0≡11≡21≡150000≡100000≡200000≡150000≡2.99≡1≡0≡0≡
1840≡Source Filmmaker≡2012-07-10≡0≡Valve≡Valve≡0≡0≡239≡77≡1500000≡1000000≡2000000≡1500000≡0.0≡1≡0≡0≡
1900≡Earth 2160≡2006-04-01≡0≡Reality Pump Studios≡Topware Interactive;ACE≡0≡0≡405≡414≡1500000≡1000000≡2000000≡1500000≡3.99≡1≡1≡1≡
1930≡Two Worlds Epic Edition≡2009-04-30≡0≡Reality Pump Studios≡Topware Interactive≡0≡0≡484≡422≡1500000≡1000000≡2000000≡1500000≡6.99≡1≡1≡1≡
2100≡Dark Messiah of Might & Magic≡2006-10-25≡0≡Arkane Studios≡Ubisoft≡0≡0≡634≡700≡1500000≡1000000≡2000000≡1500000≡4.29≡1≡0≡0≡
2200≡Quake III Arena≡2007-08-03≡0≡id Software≡id Software≡0≡0≡123≡103≡350000≡200000≡500000≡350000≡12.99≡1≡0≡0≡
2210≡Quake IV≡2011-08-04≡0≡RavenSoft / id Software≡Bethesda Softworks≡18≡0≡36≡32≡350000≡200000≡500000≡350000≡12.99≡1≡0≡0≡
2270≡Wolfenstein 3D≡2007-08-03≡0≡id Software≡Bethesda-Softworks≡0≡0≡69≡110≡350000≡200000≡500000≡350000≡2.99≡1≡0≡0≡
2280≡Ultimate Doom≡2007-08-03≡0≡id Software≡id Software≡0≡0≡125≡179≡750000≡500000≡1000000≡750000≡3.99≡1≡0≡0≡
2290≡Final DOOM≡2007-08-03≡0≡id Software≡id Software≡0≡0≡120≡114≡350000≡200000≡500000≡350000≡3.99≡1≡0≡0≡
2300≡DOOM II≡2007-08-03≡0≡id Software≡id Software≡0≡0≡90≡78≡750000≡500000≡1000000≡750000≡3.99≡1≡0≡0≡
2310≡QUAKE≡2007-08-03≡0≡id Software≡id Software≡0≡0≡167≡189≡350000≡200000≡500000≡350000≡3.99≡1≡0≡0≡
2320≡QUAKE II≡2007-08-03≡0≡id Software≡id Software≡0≡0≡291≡349≡350000≡200000≡500000≡350000≡3.99≡1≡0≡0≡
2330≡QUAKE II Mission Pack: The Reckoning≡2007-08-03≡0≡Xatrix Entertainment≡id Software≡0≡0≡32≡32≡350000≡200000≡500000≡350000≡2.49≡1≡0≡0≡
2340≡QUAKE II Mission Pack: Ground Zero≡2007-08-03≡0≡Rogue Entertainment≡id Software≡0≡0≡1≡1≡350000≡200000≡500000≡350000≡2.49≡1≡0≡0≡
2350≡QUAKE III: Team Arena≡2007-08-03≡0≡id Software≡id Software≡0≡0≡0≡0≡350000≡200000≡500000≡350000≡12.99≡1≡0≡0≡
2360≡HeXen: Beyond Heretic≡2007-08-03≡0≡Raven Software≡id Software≡0≡0≡50≡50≡350000≡200000≡500000≡350000≡2.99≡1≡0≡0≡
2370≡HeXen: Deathkings of the Dark Citadel≡2007-08-03≡0≡Raven Software≡id Software≡0≡0≡0≡0≡150000≡100000≡200000≡150000≡2.99≡1≡0≡0≡
2390≡Heretic: Shadow of the Serpent Riders≡2007-08-03≡0≡Raven Software≡id Software≡0≡0≡0≡0≡350000≡200000≡500000≡350000≡2.99≡1≡0≡0≡
2400≡The Ship: Murder Party≡2006-07-11≡0≡Outerlight Ltd.≡Blazing Griffin Ltd.≡0≡0≡233≡239≡1500000≡1000000≡2000000≡1500000≡0.0≡1≡0≡0≡
2450≡Bloody Good Time≡2010-10-29≡0≡Outerlight Ltd.≡Ubisoft≡0≡12≡193≡193≡150000≡100000≡200000≡150000≡4.29≡1≡0≡0≡
2500≡Shadowgrounds≡2006-05-08≡0≡Frozenbyte≡Frozenbyte≡0≡0≡186≡258≡750000≡500000≡1000000≡750000≡3.99≡1≡1≡0≡
2520≡Gumboy - Crazy Adventures™≡2006-12-19≡0≡≡≡0≡0≡0≡0≡75000≡50000≡100000≡75000≡0.0≡1≡0≡0≡
2590≡Alpha Prime≡2007-11-07≡0≡Black Element≡Bohemia Interactive≡0≡0≡0≡0≡350000≡200000≡500000≡350000≡2.99≡1≡0≡0≡
2600≡Vampire: The Masquerade - Bloodlines≡2007-03-22≡0≡Troika Games≡Activision≡0≡0≡350≡202≡750000≡500000≡1000000≡750000≡14.99≡1≡0≡0≡
2610≡GUN™≡2006-10-13≡0≡Neversoft≡Activision≡0≡0≡462≡889≡75000≡50000≡100000≡75000≡9.99≡1≡0≡0≡
2620≡Call of Duty®≡2006-10-13≡0≡Infinity Ward≡Activision≡0≡0≡545≡849≡350000≡200000≡500000≡350000≡14.99≡1≡0≡0≡
2630≡Call of Duty® 2≡2006-10-13≡0≡Infinity Ward;Aspyr (Mac)≡Activision;Aspyr (Mac)≡0≡0≡750≡1041≡350000≡200000≡500000≡350000≡14.99≡1≡1≡0≡
2640≡Call of Duty: United Offensive≡2006-10-13≡0≡Gray Matter Studios≡Activision≡0≡0≡0≡0≡350000≡200000≡500000≡350000≡14.99≡1≡0≡0≡
2710≡Act of War: Direct Action≡2008-03-12≡0≡Eugen Systems≡THQ Nordic≡0≡0≡0≡0≡35000≡20000≡50000≡35000≡1.99≡1≡0≡0≡
2720≡ThreadSpace: Hyperbol≡2007-07-12≡0≡Iocaine Studios≡Atari≡0≡0≡0≡0≡35000≡20000≡50000≡35000≡3.99≡1≡0≡0≡
2780≡ARMA: Combat Operations≡2008-03-12≡0≡Bohemia Interactive≡Bohemia Interactive≡0≡0≡0≡0≡35000≡20000≡50000≡35000≡5.99≡1≡0≡0≡
2800≡X2: The Threat≡2006-07-21≡0≡Egosoft≡Egosoft≡0≡0≡732≡732≡350000≡200000≡500000≡350000≡4.99≡1≡0≡0≡
2810≡X3: Reunion≡2006-07-21≡0≡Egosoft≡Egosoft≡0≡0≡831≡1232≡350000≡200000≡500000≡350000≡9.99≡1≡1≡1≡
2820≡X3: Terran Conflict≡2008-10-16≡0≡Egosoft≡Egosoft≡0≡33≡972≡1273≡750000≡500000≡1000000≡750000≡15.99≡1≡1≡1≡
2840≡X: Beyond the Frontier≡2010-10-08≡0≡Egosoft≡Egosoft≡0≡0≡648≡648≡350000≡200000≡500000≡350000≡3.49≡1≡0≡0≡
2850≡X: Tension≡2010-10-08≡0≡Egosoft≡Egosoft≡0≡0≡13≡13≡35000≡20000≡50000≡35000≡3.49≡1≡0≡0≡
2870≡X Rebirth≡2013-11-15≡0≡Egosoft≡Egosoft≡0≡69≡1744≡3386≡350000≡200000≡500000≡350000≡24.99≡1≡1≡1≡
2900≡688(I) Hunter/Killer≡2006-10-26≡0≡Sonalysts≡Strategy First≡0≡0≡0≡0≡35000≡20000≡50000≡35000≡22.99≡1≡0≡0≡
2910≡Fleet Command≡2006-10-26≡0≡Sonalysts≡Strategy First≡0≡0≡0≡0≡75000≡50000≡100000≡75000≡22.99≡1≡0≡0≡
2920≡Sub Command≡2006-10-26≡0≡Sonalysts≡Strategy First≡0≡0≡0≡0≡35000≡20000≡50000≡35000≡22.99≡1≡0≡0≡
2990≡FlatOut 2™≡2006-12-21≡0≡Bugbear Entertainment≡Strategy First≡0≡0≡293≡351≡750000≡500000≡1000000≡750000≡5.99≡1≡0≡0≡
3010≡Xpand Rally≡2006-08-24≡0≡Techland≡Techland≡0≡0≡939≡939≡35000≡20000≡50000≡35000≡3.99≡1≡0≡0≡
3020≡Call of Juarez™≡2007-11-08≡0≡Techland≡Techland Publishing≡0≡0≡46≡60≡150000≡100000≡200000≡150000≡8.59≡1≡0≡0≡
3050≡Xpand Rally Xtreme≡2008-10-08≡0≡Techland≡Techland≡0≡0≡0≡0≡35000≡20000≡50000≡35000≡3.99≡1≡0≡0≡
3130≡Men of War: Red Tide≡2009-11-01≡0≡1C Entertainment≡1C Entertainment;1C-SoftClub≡0≡0≡0≡0≡350000≡200000≡500000≡350000≡3.99≡1≡0≡0≡
3170≡King's Bounty: Armored Princess≡2009-11-19≡0≡Katauri Interactive≡1C Entertainment≡0≡0≡1422≡1429≡350000≡200000≡500000≡350000≡7.99≡1≡1≡0≡
3230≡Genesis Rising≡2007-08-06≡0≡Metamorf≡THQ Nordic≡0≡0≡0≡0≡35000≡20000≡50000≡35000≡4.49≡1≡0≡0≡
3260≡Safecracker: The Ultimate Puzzle Adventure≡2007-08-29≡0≡Kheops Studio≡HandyGames≡0≡0≡1≡1≡75000≡50000≡100000≡75000≡4.49≡1≡0≡0≡
3270≡Painkiller Overdose≡2007-10-30≡0≡Mindware Studios≡THQ Nordic≡0≡0≡270≡270≡350000≡200000≡500000≡350000≡4.49≡1≡0≡0≡
3330≡Zuma Deluxe≡2006-08-30≡0≡≡≡0≡0≡267≡267≡150000≡100000≡200000≡150000≡4.25≡1≡1≡0≡
3410≡Heavy Weapon Deluxe≡2006-08-30≡0≡≡≡0≡0≡0≡0≡35000≡20000≡50000≡35000≡4.25≡1≡0≡0≡
3480≡Peggle Deluxe≡2007-03-06≡0≡≡≡0≡0≡214≡254≡350000≡200000≡500000≡350000≡4.25≡1≡1≡0≡
3483≡Peggle Extreme≡2007-09-11≡0≡≡≡0≡0≡1≡1≡350000≡200000≡500000≡350000≡0.0≡1≡0≡0≡
3490≡Venice Deluxe≡2007-06-25≡0≡≡≡0≡0≡0≡0≡35000≡20000≡50000≡35000≡4.25≡1≡0≡0≡
3500≡Mystery P.I.™ - The Lottery Ticket≡2007-10-16≡0≡SpinTop Games≡≡0≡0≡0≡0≡35000≡20000≡50000≡35000≡4.25≡1≡0≡0≡
3510≡Amazing Adventures The Lost Tomb™≡2007-12-13≡0≡SpinTop Games≡≡0≡0≡0≡0≡35000≡20000≡50000≡35000≡4.25≡1≡0≡0≡
3520≡Mystery P.I.™ - The Vegas Heist≡2008-06-05≡0≡SpinTop Games≡≡0≡0≡0≡0≡35000≡20000≡50000≡35000≡4.25≡1≡0≡0≡
3530≡Amazing Adventures Around the World≡2009-04-15≡0≡SpinTop Games≡≡0≡0≡0≡0≡35000≡20000≡50000≡35000≡4.25≡1≡0≡0≡
3540≡Peggle™ Nights≡2008-10-15≡0≡≡≡0≡0≡237≡237≡350000≡200000≡500000≡350000≡4.25≡1≡1≡0≡
3560≡Bejeweled Twist≡2008-11-18≡0≡≡≡0≡0≡0≡0≡35000≡20000≡50000≡35000≡4.25≡1≡0≡0≡
3570≡Mystery P.I.™ - The New York Fortune≡2009-01-28≡0≡SpinTop Games≡≡0≡0≡0≡0≡35000≡20000≡50000≡35000≡4.25≡1≡0≡0≡
3580≡The Wizard's Pen™≡2009-02-18≡0≡≡≡0≡0≡0≡0≡35000≡20000≡50000≡35000≡4.25≡1≡0≡0≡
3590≡Plants vs. Zombies GOTY Edition≡2009-05-05≡0≡≡≡0≡21≡480≡374≡1500000≡1000000≡2000000≡1500000≡4.25≡1≡1≡0≡
3600≡Escape Rosecliff Island≡2009-04-15≡0≡SpinTop Games≡≡0≡0≡0≡0≡75000≡50000≡100000≡75000≡4.25≡1≡1≡0≡
3610≡Mystery P.I. - Lost in Los Angeles≡2009-07-27≡0≡SpinTop Games≡≡0≡0≡0≡0≡35000≡20000≡50000≡35000≡4.25≡1≡0≡0≡
3620≡Zuma's Revenge!≡2009-09-15≡0≡≡≡0≡14≡0≡0≡150000≡100000≡200000≡150000≡4.25≡1≡0≡0≡
3700≡Sniper Elite≡2009-07-16≡0≡Rebellion≡Rebellion≡0≡0≡262≡371≡750000≡500000≡1000000≡750000≡5.59≡1≡0≡0≡
3710≡Judge Dredd: Dredd vs. Death≡2009-03-26≡0≡Rebellion≡Rebellion≡0≡0≡8≡8≡75000≡50000≡100000≡75000≡5.59≡1≡0≡0≡
3720≡Evil Genius≡2009-06-22≡0≡Elixir Studios≡Rebellion≡0≡0≡287≡318≡350000≡200000≡500000≡350000≡6.99≡1≡0≡0≡
3730≡Aliens versus Predator Classic 2000≡2010-01-15≡0≡Rebellion≡Rebellion≡0≡0≡20≡24≡350000≡200000≡500000≡350000≡3.99≡1≡0≡0≡
3800≡Advent Rising≡2006-09-14≡0≡GlyphX Games≡Majesco Entertainment≡0≡0≡0≡0≡75000≡50000≡100000≡75000≡7.19≡1≡0≡0≡
3810≡BloodRayne≡2006-09-14≡0≡Terminal Reality≡Majesco Entertainment≡0≡0≡111≡111≡75000≡50000≡100000≡75000≡6.99≡1≡0≡0≡
3820≡BloodRayne 2≡2006-09-14≡0≡Terminal Reality≡Majesco Entertainment≡0≡0≡771≡771≡75000≡50000≡100000≡75000≡6.99≡1≡0≡0≡
3830≡Psychonauts≡2006-10-11≡0≡Double Fine Productions≡Double Fine Productions≡0≡37≡491≡232≡3500000≡2000000≡5000000≡3500000≡6.99≡1≡1≡1≡
3900≡Sid Meier's Civilization® IV≡2006-10-25≡0≡Firaxis Games≡2K≡0≡0≡49≡64≡1500000≡1000000≡2000000≡1500000≡9.99≡1≡1≡0≡
3910≡Sid Meier's Civilization® III Complete≡2006-10-25≡0≡Firaxis Games≡2K≡0≡0≡1166≡13≡3500000≡2000000≡5000000≡3500000≡2.99≡1≡0≡0≡
3920≡Sid Meier's Pirates!≡2005-07-11≡0≡Firaxis Games≡2K≡0≡0≡296≡436≡750000≡500000≡1000000≡750000≡5.99≡1≡0≡0≡
3960≡Shattered Union≡2006-10-25≡0≡PopTop≡2K≡0≡0≡0≡0≡35000≡20000≡50000≡35000≡2.99≡1≡0≡0≡
3980≡CivCity: Rome≡2007-04-06≡0≡FireFly Studios;Firaxis Games≡2K≡0≡0≡0≡0≡75000≡50000≡100000≡75000≡5.99≡1≡0≡0≡
3990≡Civilization IV®: Warlords≡2007-04-06≡0≡Firaxis Games≡2K≡0≡0≡0≡0≡1500000≡1000000≡2000000≡1500000≡2.99≡1≡1≡0≡
4000≡Garry's Mod≡2006-11-29≡0≡Facepunch Studios≡Valve≡0≡29≡12422≡1875≡15000000≡10000000≡20000000≡15000000≡6.99≡1≡1≡1≡
4100≡Poker Superstars II≡2006-10-05≡0≡Funkitron≡Funkitron≡0≡0≡0≡0≡10000≡0≡20000≡10000≡5.99≡1≡0≡0≡
4230≡RACE - The WTCC Game≡2006-11-24≡0≡SimBin≡SimBin≡0≡0≡0≡0≡350000≡200000≡500000≡350000≡25.99≡1≡0≡0≡
4290≡RACE: Caterham Expansion≡2007-06-22≡0≡SimBin≡SimBin≡0≡0≡0≡0≡10000≡0≡20000≡10000≡3.99≡1≡0≡0≡
4300≡RoboBlitz≡2006-11-07≡0≡Naked Sky Entertainment≡Naked Sky Entertainment≡0≡0≡78≡78≡35000≡20000≡50000≡35000≡5.99≡1≡0≡0≡
4420≡Silverfall≡2007-03-20≡0≡Monte Cristo≡Focus Home Interactive≡0≡0≡0≡0≡35000≡20000≡50000≡35000≡7.99≡1≡0≡0≡
4460≡City Life 2008≡2008-09-29≡0≡Monte Cristo≡Focus Home Interactive≡0≡0≡0≡0≡35000≡20000≡50000≡35000≡6.99≡1≡0≡0≡
4470≡Silverfall: Earth Awakening≡2008-07-18≡0≡Monte Cristo≡Focus Home Interactive≡0≡0≡0≡0≡35000≡20000≡50000≡35000≡7.99≡1≡0≡0≡
4500≡S.T.A.L.K.E.R.: Shadow of Chernobyl≡2007-03-20≡0≡GSC Game World≡GSC Game World≡0≡0≡493≡360≡1500000≡1000000≡2000000≡1500000≡9.99≡1≡0≡0≡
4520≡Full Spectrum Warrior≡2007-07-17≡0≡Pandemic Studios≡THQ Nordic≡0≡0≡124≡244≡150000≡100000≡200000≡150000≡7.99≡1≡0≡0≡
4530≡Full Spectrum Warrior: Ten Hammers≡2007-07-17≡0≡Pandemic Studios≡THQ Nordic≡0≡0≡1≡1≡150000≡100000≡200000≡150000≡4.99≡1≡0≡0≡
4560≡Company of Heroes - Legacy Edition≡2007-07-17≡0≡Relic Entertainment≡SEGA≡18≡0≡175≡186≡3500000≡2000000≡5000000≡3500000≡0.0≡1≡0≡0≡
4570≡≡2007-08-07≡0≡Relic Entertainment≡SEGA≡16≡0≡309≡340≡1500000≡1000000≡2000000≡1500000≡9.99≡1≡0≡0≡
4580≡≡2007-08-07≡0≡Relic Entertainment≡SEGA≡16≡0≡543≡620≡1500000≡1000000≡2000000≡1500000≡9.99≡1≡0≡0≡
4700≡Total War: MEDIEVAL II – Definitive Edition≡2006-11-15≡0≡CREATIVE ASSEMBLY;Feral Interactive (Mac);Feral Interactive (Linux)≡SEGA;Feral Interactive (Mac);Feral Interactive (Linux)≡0≡0≡469≡361≡3500000≡2000000≡5000000≡3500000≡0.0≡1≡1≡1≡
4720≡Condemned: Criminal Origins≡2012-10-29≡0≡Monolith≡SEGA≡18≡0≡312≡312≡350000≡200000≡500000≡350000≡9.99≡1≡0≡0≡
4760≡Rome: Total War™ - Collection≡2007-08-28≡0≡CREATIVE ASSEMBLY≡SEGA≡0≡0≡897≡1192≡1500000≡1000000≡2000000≡1500000≡8.99≡1≡0≡0≡
4770≡Rome: Total War™ - Alexander≡2007-08-28≡0≡The Creative Assembly≡SEGA≡0≡0≡33≡33≡750000≡500000≡1000000≡750000≡8.99≡1≡0≡0≡
4780≡Medieval II: Total War™ Kingdoms≡2007-08-28≡0≡The Creative Assembly;Feral Interactive (Mac);Feral Interactive (Linux)≡SEGA;Feral Interactive (Mac);Feral Interactive (Linux)≡0≡0≡0≡0≡350000≡200000≡500000≡350000≡0.0≡1≡1≡1≡
4800≡Heroes of Annihilated Empires≡2006-11-22≡0≡GSC Game World≡GSC Game World≡0≡0≡0≡0≡75000≡50000≡100000≡75000≡9.99≡1≡0≡0≡
4850≡Cossacks: Back to War≡2010-09-02≡0≡GSC Game World≡GSC World Publishing≡0≡0≡1134≡1208≡150000≡100000≡200000≡150000≡3.99≡1≡0≡0≡
4870≡Cossacks: Art of War≡2011-08-26≡0≡GSC Game World≡GSC World Publishing≡0≡0≡0≡0≡150000≡100000≡200000≡150000≡3.99≡1≡0≡0≡
4880≡Cossacks: European Wars≡2011-08-26≡0≡GSC Game World≡GSC World Publishing≡0≡0≡1≡1≡150000≡100000≡200000≡150000≡3.99≡1≡0≡0≡
4890≡Cossacks II: Battle for Europe≡2011-08-26≡0≡GSC Game World≡GSC World Publishing≡0≡0≡71≡71≡150000≡100000≡200000≡150000≡3.99≡1≡0≡0≡
4900≡Zen of Sudoku≡2006-12-14≡0≡Unknown Worlds Entertainment≡Unknown Worlds Entertainment≡0≡0≡0≡0≡10000≡0≡20000≡10000≡0.0≡1≡0≡0≡
4920≡Natural Selection 2≡2012-10-30≡0≡Unknown Worlds Entertainment≡Unknown Worlds Entertainment≡0≡67≡627≡253≡1500000≡1000000≡2000000≡1500000≡6.99≡1≡0≡1≡
6000≡STAR WARS™ Republic Commando™≡2009-07-08≡0≡LucasArts≡LucasArts;Lucasfilm;Disney Interactive≡0≡0≡369≡265≡1500000≡1000000≡2000000≡1500000≡7.19≡1≡0≡0≡
6010≡Indiana Jones® and the Fate of Atlantis™≡2009-07-08≡0≡LucasArts≡LucasArts;Lucasfilm;Disney Interactive≡0≡0≡419≡804≡150000≡100000≡200000≡150000≡4.79≡1≡1≡0≡
6020≡STAR WARS™ Jedi Knight - Jedi Academy™≡2009-09-16≡0≡Raven Software;Aspyr (Mac)≡LucasArts;Aspyr (Mac);Lucasfilm;Disney Interactive≡0≡0≡1254≡174≡1500000≡1000000≡2000000≡1500000≡7.19≡1≡1≡0≡
6030≡STAR WARS™ Jedi Knight II - Jedi Outcast™≡2009-09-16≡0≡Raven Software;Aspyr (Mac)≡LucasArts;Aspyr (Mac);Lucasfilm;Disney Interactive≡0≡0≡127≡180≡1500000≡1000000≡2000000≡1500000≡7.19≡1≡1≡0≡
6040≡The Dig®≡2009-07-08≡0≡LucasArts≡LucasArts≡0≡0≡801≡801≡150000≡100000≡200000≡150000≡4.79≡1≡1≡0≡
6060≡≡2009-07-08≡0≡Pandemic Studios≡Lucasfilm;LucasArts;Disney Interactive≡0≡0≡618≡320≡3500000≡2000000≡5000000≡3500000≡7.19≡1≡0≡0≡
6080≡Thrillville®: Off the Rails™≡2009-07-08≡0≡Frontier≡LucasArts≡0≡0≡17≡17≡35000≡20000≡50000≡35000≡7.19≡1≡0≡0≡
6090≡Armed and Dangerous®≡2009-07-08≡0≡Planet Moon Studios≡LucasArts;Lucasfilm;Disney Interactive≡0≡0≡100≡100≡35000≡20000≡50000≡35000≡4.79≡1≡0≡0≡
6120≡Shank≡2010-10-25≡0≡Klei Entertainment≡Klei Entertainment≡0≡12≡255≡363≡350000≡200000≡500000≡350000≡7.19≡1≡1≡1≡
6200≡Ghost Master®≡2006-12-21≡0≡Sick Puppies≡Strategy First≡0≡0≡21≡21≡150000≡100000≡200000≡150000≡3.99≡1≡0≡0≡
6210≡Vegas: Make It Big™≡2006-12-21≡0≡Deepred≡Strategy First≡0≡0≡0≡0≡35000≡20000≡50000≡35000≡3.99≡1≡0≡0≡
